fight_id,fighter_id,fighter_name,fighter_status,kd,n_pass,n_sub,sig_str_abs,sig_str_att,sig_str_def,sig_str_land,total_str_abs,total_str_att,total_str_def,total_str_land,td_abs,td_att,td_def,td_land,head_abs,head_att,head_def,head_land,body_abs,body_att,body_def,body_land,leg_abs,leg_att,leg_def,leg_land,distance_abs,distance_att,distance_def,distance_land,clinch_abs,clinch_att,clinch_def,clinch_land,ground_abs,ground_att,ground_def,ground_land
be38ed9ccfe2ee03,"['fb1538b46877a695', '9d4522df6fc49a47']","['Jonathan Goulet', 'Kuniyoshi Hironaka']","['W', 'L']","[2, 1]","[0, 0]","[0, 0]","[21, 31]","[78, 50]","[29, 47]","[31, 21]","[23, 34]","[81, 52]","[29, 47]","[34, 23]","[1, 0]","[0, 5]","[4, 0]","[0, 1]","[19, 18]","[64, 48]","[29, 46]","[18, 19]","[0, 5]","[5, 0]","[0, 0]","[5, 0]","[2, 8]","[9, 2]","[0, 1]","[8, 2]","[9, 22]","[58, 26]","[17, 36]","[22, 9]","[0, 9]","[20, 0]","[0, 11]","[9, 0]","[12, 0]","[0, 24]","[12, 0]","[0, 12]"
628d02b6046d5f73,"['68dd7b3783c19f9c', 'f1b2a4365799c48b']","['Shane Carwin', 'Christian Wellisch']","['W', 'L']","[1, 0]","[0, 0]","[0, 0]","[2, 5]","[14, 11]","[9, 9]","[5, 2]","[2, 5]","[14, 11]","[9, 9]","[5, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 5]","[14, 11]","[9, 9]","[5, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 3]","[12, 11]","[9, 9]","[3, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 2]","[2, 0]","[0, 0]","[2, 0]"
8a8400c6c42df59a,"['69b69c0178c4004d', '7f0b4a75ef3039a3']","['Antoni Hardonk', 'Eddie Sanchez']","['W', 'L']","[1, 2]","[0, 0]","[0, 0]","[33, 48]","[75, 67]","[34, 27]","[48, 33]","[67, 51]","[78, 110]","[43, 27]","[51, 67]","[2, 0]","[0, 4]","[2, 0]","[0, 2]","[32, 32]","[56, 66]","[34, 24]","[32, 32]","[1, 8]","[10, 1]","[0, 2]","[8, 1]","[0, 8]","[9, 0]","[0, 1]","[8, 0]","[18, 24]","[41, 44]","[26, 17]","[24, 18]","[14, 24]","[34, 21]","[7, 10]","[24, 14]","[1, 0]","[0, 2]","[1, 0]","[0, 1]"
0700b74037329215,"['054defd5420a551f', '42078a86d3dd037b']","['Rob Kimmons', 'Rob Yundt']","['W', 'L']","[0, 0]","[0, 0]","[4, 0]","[5, 9]","[13, 6]","[1, 4]","[9, 5]","[45, 25]","[29, 46]","[1, 4]","[25, 45]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[0, 9]","[13, 1]","[1, 4]","[9, 0]","[5, 0]","[0, 5]","[0, 0]","[0, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 1]","[2, 1]","[0, 1]","[1, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 8]","[11, 5]","[1, 3]","[8, 4]"
bcefcb29bec709d6,"['231926533134ec1f', 'abbc737317f66b81']","['Justin Buchholz', 'Corey Hill']","['W', 'L']","[0, 0]","[1, 0]","[1, 0]","[34, 24]","[80, 88]","[54, 56]","[24, 34]","[44, 40]","[96, 98]","[54, 56]","[40, 44]","[2, 0]","[0, 2]","[0, 0]","[0, 2]","[27, 13]","[56, 77]","[50, 43]","[13, 27]","[6, 8]","[13, 8]","[2, 5]","[8, 6]","[1, 3]","[11, 3]","[2, 8]","[3, 1]","[21, 15]","[61, 63]","[42, 46]","[15, 21]","[12, 9]","[19, 18]","[6, 10]","[9, 12]","[1, 0]","[0, 7]","[6, 0]","[0, 1]"
8d26509990b6e518,"['9f1641c08cf8fbe2', '058e4e08a1ad8aba']","['Shannon Gugerty', 'Dale Hartt']","['W', 'L']","[0, 0]","[0, 0]","[2, 2]","[1, 3]","[8, 6]","[5, 5]","[3, 1]","[2, 16]","[23, 7]","[5, 7]","[16, 2]","[0, 1]","[1, 0]","[0, 0]","[1, 0]","[0, 1]","[5, 4]","[4, 4]","[1, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 2]","[3, 2]","[1, 1]","[2, 1]","[1, 2]","[4, 6]","[5, 2]","[2, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 1]","[4, 0]","[0, 3]","[1, 0]"
204fe39cf94f45dc,"['484acc7b0f856ce9', 'b732b326c362fb62']","['Ben Saunders', 'Ryan Thomas']","['W', 'L']","[1, 0]","[0, 0]","[2, 2]","[12, 41]","[58, 53]","[41, 17]","[41, 12]","[32, 56]","[74, 78]","[46, 18]","[56, 32]","[0, 1]","[1, 7]","[7, 0]","[1, 0]","[7, 22]","[37, 44]","[37, 15]","[22, 7]","[2, 16]","[18, 4]","[2, 2]","[16, 2]","[3, 3]","[3, 5]","[2, 0]","[3, 3]","[9, 31]","[46, 42]","[33, 15]","[31, 9]","[3, 4]","[6, 11]","[8, 2]","[4, 3]","[0, 6]","[6, 0]","[0, 0]","[6, 0]"
9a596aaa2b9a18db,"['55a7b2d4e54ffac9', '1c86754617d9813a']","['Ryo Chonan', 'Roan Carneiro']","['W', 'L']","[0, 0]","[0, 1]","[0, 1]","[18, 23]","[58, 38]","[20, 35]","[23, 18]","[68, 72]","[111, 92]","[24, 39]","[72, 68]","[2, 0]","[0, 6]","[4, 0]","[0, 2]","[16, 11]","[43, 36]","[20, 32]","[11, 16]","[1, 7]","[9, 1]","[0, 2]","[7, 1]","[1, 5]","[6, 1]","[0, 1]","[5, 1]","[6, 6]","[17, 17]","[11, 11]","[6, 6]","[2, 2]","[4, 3]","[1, 2]","[2, 2]","[10, 15]","[37, 18]","[8, 22]","[15, 10]"
1992dcae0699200e,"['d0c29452d3272603', '054defd5420a551f']","['Dan Miller', 'Rob Kimmons']","['W', 'L']","[0, 0]","[0, 0]","[2, 0]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 8]","[11, 2]","[1, 3]","[8, 1]","[0, 0]","[0, 1]","[1, 0]","[0, 0]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
757c11f17278b06a,"['58bc81376286b3d3', '1208ffc5be6e31ad']","['Per Eklund', 'Samy Schiavo']","['W', 'L']","[0, 0]","[0, 0]","[5, 1]","[23, 31]","[42, 56]","[33, 11]","[31, 23]","[28, 92]","[104, 62]","[34, 12]","[92, 28]","[1, 1]","[5, 2]","[1, 4]","[1, 1]","[16, 14]","[22, 47]","[31, 8]","[14, 16]","[1, 14]","[17, 3]","[2, 3]","[14, 1]","[6, 3]","[3, 6]","[0, 0]","[3, 6]","[10, 3]","[6, 31]","[21, 3]","[3, 10]","[6, 19]","[24, 9]","[3, 5]","[19, 6]","[7, 9]","[12, 16]","[9, 3]","[9, 7]"
cfbeeffd65101ae1,"['0359313549d230a1', '6da99156486ed6c2']","['Pete Sell', 'Joshua Burkman']","['W', 'L']","[0, 0]","[0, 0]","[1, 0]","[50, 65]","[123, 112]","[62, 58]","[65, 50]","[58, 88]","[146, 121]","[63, 58]","[88, 58]","[4, 1]","[10, 6]","[2, 9]","[1, 4]","[37, 52]","[109, 97]","[60, 57]","[52, 37]","[8, 10]","[11, 10]","[2, 1]","[10, 8]","[5, 3]","[3, 5]","[0, 0]","[3, 5]","[28, 61]","[117, 85]","[57, 56]","[61, 28]","[9, 4]","[6, 14]","[5, 2]","[4, 9]","[13, 0]","[0, 13]","[0, 0]","[0, 13]"
b34fb9e15fbd6b3b,"['31123249b0bbf52e', 'b732b326c362fb62']","['Matt Brown', 'Ryan Thomas']","['W', 'L']","[0, 0]","[0, 0]","[3, 0]","[15, 15]","[23, 22]","[7, 8]","[15, 15]","[76, 20]","[30, 85]","[9, 10]","[20, 76]","[5, 1]","[1, 8]","[3, 0]","[1, 5]","[8, 7]","[15, 14]","[6, 8]","[7, 8]","[5, 7]","[7, 6]","[1, 0]","[7, 5]","[2, 1]","[1, 2]","[0, 0]","[1, 2]","[3, 5]","[13, 10]","[7, 8]","[5, 3]","[2, 7]","[7, 2]","[0, 0]","[7, 2]","[10, 3]","[3, 10]","[0, 0]","[3, 10]"
2f736846aebbf12d,"['75f871836d41f90f', '7f0b4a75ef3039a3']","['Justin McCully', 'Eddie Sanchez']","['W', 'L']","[1, 1]","[0, 0]","[0, 0]","[42, 40]","[88, 100]","[58, 48]","[40, 42]","[94, 114]","[163, 157]","[63, 49]","[114, 94]","[0, 1]","[4, 4]","[4, 3]","[1, 0]","[28, 29]","[66, 84]","[56, 37]","[29, 28]","[11, 4]","[6, 13]","[2, 2]","[4, 11]","[3, 7]","[16, 3]","[0, 9]","[7, 3]","[18, 24]","[61, 63]","[45, 37]","[24, 18]","[22, 16]","[27, 35]","[13, 11]","[16, 22]","[2, 0]","[0, 2]","[0, 0]","[0, 2]"
bacb62c4f2058fd8,"['37b1696e6d115957', 'b18fb36a4aa00093']","['Rolando Delgado', 'John Polakowski']","['W', 'L']","[1, 0]","[0, 0]","[3, 1]","[1, 15]","[27, 23]","[22, 12]","[15, 1]","[4, 44]","[59, 28]","[24, 15]","[44, 4]","[0, 1]","[4, 0]","[0, 3]","[1, 0]","[1, 8]","[16, 22]","[21, 8]","[8, 1]","[0, 7]","[10, 1]","[1, 3]","[7, 0]","[0, 0]","[1, 0]","[0, 1]","[0, 0]","[1, 9]","[18, 23]","[22, 9]","[9, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 6]","[9, 0]","[0, 3]","[6, 0]"
52e07b6540fad19e,"['2db7fa8db6bc9632', '3c0437fbeda06962']","['Shane Nelson', 'George Roop']","['W', 'L']","[0, 0]","[0, 0]","[2, 0]","[21, 10]","[32, 74]","[53, 22]","[10, 21]","[93, 69]","[95, 153]","[60, 26]","[69, 93]","[1, 3]","[10, 1]","[0, 7]","[3, 1]","[10, 10]","[32, 56]","[46, 22]","[10, 10]","[8, 0]","[0, 15]","[7, 0]","[0, 8]","[3, 0]","[0, 3]","[0, 0]","[0, 3]","[8, 1]","[9, 45]","[37, 8]","[1, 8]","[9, 1]","[3, 21]","[12, 2]","[1, 9]","[4, 8]","[20, 8]","[4, 12]","[8, 4]"
09b36c7157770516,"['4d44f37107f01b9b', 'b959e8c7fd8390d2']","['Tom Lawlor', 'Kyle Kingsbury']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[10, 14]","[22, 22]","[12, 8]","[14, 10]","[101, 70]","[82, 116]","[15, 12]","[70, 101]","[0, 7]","[19, 0]","[0, 12]","[7, 0]","[6, 14]","[22, 18]","[12, 8]","[14, 6]","[3, 0]","[0, 3]","[0, 0]","[0, 3]","[1, 0]","[0, 1]","[0, 0]","[0, 1]","[1, 0]","[0, 10]","[9, 0]","[0, 1]","[5, 2]","[4, 8]","[3, 2]","[2, 5]","[4, 12]","[18, 4]","[0, 6]","[12, 4]"
59bd4e83d8f846ee,"['a08d909a5be6f410', 'd1dcd4e96464a53d']","['Eliot Marshall', 'Jules Bruchez']","['W', 'L']","[0, 0]","[0, 0]","[2, 0]","[1, 8]","[15, 2]","[1, 7]","[8, 1]","[3, 13]","[20, 4]","[1, 7]","[13, 3]","[0, 1]","[1, 0]","[0, 0]","[1, 0]","[0, 8]","[15, 1]","[1, 7]","[8, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 0]","[0, 1]","[0, 0]","[0, 1]","[0, 5]","[11, 1]","[1, 6]","[5, 0]","[1, 2]","[3, 1]","[0, 1]","[2, 1]","[0, 1]","[1, 0]","[0, 0]","[1, 0]"
edeba52fc9b2855f,"['59583ff832fe9d68', '5114f1b5ad4cdf72']","['Krzysztof Soszynski', 'Shane Primm']","['W', 'L']","[0, 0]","[0, 0]","[1, 0]","[7, 19]","[50, 26]","[19, 31]","[19, 7]","[12, 38]","[69, 31]","[19, 31]","[38, 12]","[1, 0]","[0, 5]","[4, 0]","[0, 1]","[2, 16]","[47, 19]","[17, 31]","[16, 2]","[4, 2]","[2, 6]","[2, 0]","[2, 4]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 9]","[33, 14]","[13, 24]","[9, 1]","[6, 4]","[8, 12]","[6, 4]","[4, 6]","[0, 6]","[9, 0]","[0, 3]","[6, 0]"
ec8ad2966a6816b3,"['d74cba8566291bfa', '5669b828e7e11329']","['Junie Browning', 'David Kaplan']","['W', 'L']","[0, 0]","[1, 1]","[2, 1]","[12, 31]","[63, 29]","[17, 32]","[31, 12]","[14, 38]","[71, 32]","[18, 33]","[38, 14]","[2, 2]","[2, 2]","[0, 0]","[2, 2]","[5, 21]","[50, 17]","[12, 29]","[21, 5]","[3, 5]","[6, 4]","[1, 1]","[5, 3]","[4, 5]","[7, 8]","[4, 2]","[5, 4]","[8, 25]","[48, 22]","[14, 23]","[25, 8]","[4, 3]","[7, 7]","[3, 4]","[3, 4]","[0, 3]","[8, 0]","[0, 5]","[3, 0]"
0b58bd40373b1811,"['af5b208e97f5d382', '2be6596a9db33bf5']","['Wilson Gouveia', 'Jason MacDonald']","['W', 'L']","[1, 0]","[0, 0]","[0, 0]","[6, 18]","[28, 13]","[7, 10]","[18, 6]","[9, 24]","[39, 16]","[7, 15]","[24, 9]","[1, 0]","[0, 4]","[3, 0]","[0, 1]","[0, 17]","[26, 7]","[7, 9]","[17, 0]","[1, 0]","[0, 1]","[0, 0]","[0, 1]","[5, 1]","[2, 5]","[0, 1]","[1, 5]","[2, 4]","[10, 9]","[7, 6]","[4, 2]","[4, 0]","[0, 4]","[0, 0]","[0, 4]","[0, 14]","[18, 0]","[0, 4]","[14, 0]"
f7cd0a90da3be3b2,"['365fee2da473b177', 'a6d8bfe9e0c8153b']","['Anthony Johnson', 'Kevin Burns']","['W', 'L']","[1, 0]","[0, 0]","[0, 2]","[17, 35]","[64, 45]","[28, 29]","[35, 17]","[39, 109]","[148, 67]","[28, 39]","[109, 39]","[0, 3]","[3, 0]","[0, 0]","[3, 0]","[7, 15]","[39, 32]","[25, 24]","[15, 7]","[1, 9]","[12, 3]","[2, 3]","[9, 1]","[9, 11]","[13, 10]","[1, 2]","[11, 9]","[17, 23]","[38, 45]","[28, 15]","[23, 17]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 12]","[26, 0]","[0, 14]","[12, 0]"
e65da830a1928fe6,"['c0ab242c40decc55', '88a9bc81271ccd89']","['Ryan Bader', 'Vinny Magalhaes']","['W', 'L']","[1, 0]","[0, 0]","[0, 0]","[4, 15]","[30, 20]","[16, 15]","[15, 4]","[4, 15]","[30, 20]","[16, 15]","[15, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 9]","[24, 14]","[13, 15]","[9, 1]","[3, 2]","[2, 5]","[2, 0]","[2, 3]","[0, 4]","[4, 1]","[1, 0]","[4, 0]","[4, 12]","[26, 20]","[16, 14]","[12, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 3]","[4, 0]","[0, 1]","[3, 0]"
86b8419f22f398c0,"['83fd97284f4bb4a4', '64360e618823a8e4']","['Efrain Escudero', 'Phillipe Nover']","['W', 'L']","[0, 0]","[0, 1]","[0, 2]","[20, 27]","[45, 55]","[35, 18]","[27, 20]","[95, 81]","[104, 132]","[37, 23]","[81, 95]","[0, 7]","[8, 1]","[1, 1]","[7, 0]","[9, 9]","[22, 36]","[27, 13]","[9, 9]","[4, 4]","[8, 9]","[5, 4]","[4, 4]","[7, 14]","[15, 10]","[3, 1]","[14, 7]","[11, 4]","[13, 40]","[29, 9]","[4, 11]","[7, 6]","[9, 11]","[4, 3]","[6, 7]","[2, 17]","[23, 4]","[2, 6]","[17, 2]"
c4e16d57dd9a1b39,"['058e4e08a1ad8aba', 'abbc737317f66b81']","['Dale Hartt', 'Corey Hill']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[8, 8]","[18, 25]","[17, 10]","[8, 8]","[20, 12]","[22, 37]","[17, 10]","[12, 20]","[2, 0]","[0, 3]","[1, 0]","[0, 2]","[4, 0]","[6, 18]","[14, 6]","[0, 4]","[2, 1]","[1, 3]","[1, 0]","[1, 2]","[2, 7]","[11, 4]","[2, 4]","[7, 2]","[7, 8]","[17, 22]","[15, 9]","[8, 7]","[0, 0]","[1, 0]","[0, 1]","[0, 0]","[1, 0]","[0, 3]","[2, 0]","[0, 1]"
79298011365a6d90,"['484acc7b0f856ce9', 'aa79d5399571068e']","['Ben Saunders', 'Brandon Wolff']","['W', 'L']","[1, 0]","[0, 0]","[0, 0]","[0, 42]","[51, 1]","[1, 9]","[42, 0]","[4, 49]","[58, 5]","[1, 9]","[49, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 35]","[43, 1]","[1, 8]","[35, 0]","[0, 6]","[7, 0]","[0, 1]","[6, 0]","[0, 1]","[1, 0]","[0, 0]","[1, 0]","[0, 7]","[10, 0]","[0, 3]","[7, 0]","[0, 35]","[41, 1]","[1, 6]","[35, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
44c9ca6a502db390,"['2f3f12002564bb55', '3ba3b5cc94498437']","['Steve Bruno', 'Johnny Rees']","['W', 'L']","[0, 0]","[0, 0]","[1, 0]","[36, 10]","[18, 52]","[16, 8]","[10, 36]","[49, 37]","[47, 65]","[16, 10]","[37, 49]","[1, 3]","[6, 4]","[3, 3]","[3, 1]","[15, 5]","[11, 26]","[11, 6]","[5, 15]","[15, 2]","[2, 18]","[3, 0]","[2, 15]","[6, 3]","[5, 8]","[2, 2]","[3, 6]","[4, 2]","[7, 12]","[8, 5]","[2, 4]","[27, 5]","[8, 35]","[8, 3]","[5, 27]","[5, 3]","[3, 5]","[0, 0]","[3, 5]"
ecfe522e5f1e766b,"['9583662df31d943f', '91d73ee59347ac16']","['Luigi Fioravanti', 'Brodie Farber']","['W', 'L']","[0, 0]","[0, 0]","[5, 1]","[10, 30]","[55, 29]","[19, 25]","[30, 10]","[14, 100]","[139, 33]","[19, 39]","[100, 14]","[1, 8]","[10, 2]","[1, 2]","[8, 1]","[2, 15]","[37, 17]","[15, 22]","[15, 2]","[6, 3]","[4, 8]","[2, 1]","[3, 6]","[2, 12]","[14, 4]","[2, 2]","[12, 2]","[3, 12]","[25, 18]","[15, 13]","[12, 3]","[6, 6]","[12, 7]","[1, 6]","[6, 6]","[1, 12]","[18, 4]","[3, 6]","[12, 1]"
d90567f7d4372160,"['d1941565abf50b16', 'eb29176b03dfa888']","['Jim Miller', 'Matt Wiman']","['W', 'L']","[0, 0]","[1, 1]","[2, 0]","[20, 61]","[137, 56]","[36, 76]","[61, 20]","[34, 110]","[193, 73]","[39, 83]","[110, 34]","[1, 4]","[6, 3]","[2, 2]","[4, 1]","[13, 50]","[120, 48]","[35, 70]","[50, 13]","[4, 9]","[14, 5]","[1, 5]","[9, 4]","[3, 2]","[3, 3]","[0, 1]","[2, 3]","[15, 18]","[56, 44]","[29, 38]","[18, 15]","[5, 19]","[38, 12]","[7, 19]","[19, 5]","[0, 24]","[43, 0]","[0, 19]","[24, 0]"
83406cd29d3c2d0f,"['89b8d1bf1ff09d1d', 'cbf94e4c4af4ff6d']","['Tim Credeur', 'Nate Loughran']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[25, 52]","[131, 62]","[37, 79]","[52, 25]","[28, 60]","[140, 65]","[37, 80]","[60, 28]","[0, 1]","[1, 3]","[3, 0]","[1, 0]","[6, 39]","[115, 31]","[25, 76]","[39, 6]","[12, 10]","[13, 19]","[7, 3]","[10, 12]","[7, 3]","[3, 12]","[5, 0]","[3, 7]","[24, 44]","[116, 60]","[36, 72]","[44, 24]","[1, 6]","[8, 2]","[1, 2]","[6, 1]","[0, 2]","[7, 0]","[0, 5]","[2, 0]"
d8f64b001cd590fa,"['f1f9e48a0d150757', '38b50fd1e1b5b656']","['Steve Cantwell', 'Razak Al-Hassan']","['W', 'L']","[0, 0]","[0, 0]","[1, 0]","[13, 15]","[29, 56]","[43, 14]","[15, 13]","[15, 19]","[33, 58]","[43, 14]","[19, 15]","[0, 1]","[1, 1]","[1, 0]","[1, 0]","[5, 9]","[22, 46]","[41, 13]","[9, 5]","[2, 4]","[5, 3]","[1, 1]","[4, 2]","[6, 2]","[2, 7]","[1, 0]","[2, 6]","[12, 12]","[24, 53]","[41, 12]","[12, 12]","[1, 1]","[2, 3]","[2, 1]","[1, 1]","[0, 2]","[3, 0]","[0, 1]","[2, 0]"
0f235698600c962e,"['9fe85152f351e737', 'fb1538b46877a695']","['Mike Swick', 'Jonathan Goulet']","['W', 'L']","[1, 0]","[0, 0]","[0, 0]","[1, 7]","[8, 3]","[2, 1]","[7, 1]","[1, 16]","[17, 3]","[2, 1]","[16, 1]","[0, 0]","[0, 1]","[1, 0]","[0, 0]","[1, 7]","[8, 3]","[2, 1]","[7, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 2]","[3, 3]","[2, 1]","[2, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 5]","[5, 0]","[0, 0]","[5, 0]"
11c3035dd9104e50,"['dd37fd509af89f15', 'ab8900ae1f1dfd4c']","['Josh Koscheck', 'Yoshiyuki Yoshida']","['W', 'L']","[1, 0]","[0, 0]","[0, 0]","[6, 6]","[16, 17]","[11, 10]","[6, 6]","[6, 6]","[16, 17]","[11, 10]","[6, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 6]","[16, 6]","[5, 10]","[6, 1]","[2, 0]","[0, 4]","[2, 0]","[0, 2]","[3, 0]","[0, 7]","[4, 0]","[0, 3]","[5, 5]","[14, 15]","[10, 9]","[5, 5]","[1, 1]","[2, 2]","[1, 1]","[1, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
8191b8edfde3b9c3,"['cf9d24e4bd0cf2ce', 'cbe79765d44bd172']","['Mark Bocek', 'Alvin Robinson']","['W', 'L']","[0, 0]","[2, 2]","[6, 0]","[5, 21]","[44, 14]","[9, 23]","[21, 5]","[41, 118]","[152, 53]","[12, 34]","[118, 41]","[0, 1]","[1, 1]","[1, 0]","[1, 0]","[5, 15]","[38, 14]","[9, 23]","[15, 5]","[0, 6]","[6, 0]","[0, 0]","[6, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5, 2]","[8, 14]","[9, 6]","[2, 5]","[0, 1]","[1, 0]","[0, 0]","[1, 0]","[0, 18]","[35, 0]","[0, 17]","[18, 0]"
9e99536eae6d709b,"['18968f97ad34f15c', '6a2f7c151031653d']","['Jeremy Stephens', 'Rafael Dos Anjos']","['W', 'L']","[1, 0]","[2, 0]","[0, 2]","[9, 22]","[46, 18]","[9, 24]","[22, 9]","[37, 33]","[60, 48]","[11, 27]","[33, 37]","[4, 0]","[0, 6]","[2, 0]","[0, 4]","[4, 13]","[36, 12]","[8, 23]","[13, 4]","[0, 5]","[6, 0]","[0, 1]","[5, 0]","[5, 4]","[4, 6]","[1, 0]","[4, 5]","[8, 9]","[26, 16]","[8, 17]","[9, 8]","[1, 1]","[1, 2]","[1, 0]","[1, 1]","[0, 12]","[19, 0]","[0, 7]","[12, 0]"
958bd435389dd12a,"['f2c8ebbeafd45f2b', '04d5718ed2661e8c']","['Aaron Riley', 'Jorge Gurgel']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[70, 98]","[222, 199]","[129, 124]","[98, 70]","[91, 133]","[261, 220]","[129, 128]","[133, 91]","[1, 1]","[1, 4]","[3, 0]","[1, 1]","[46, 63]","[172, 166]","[120, 109]","[63, 46]","[21, 21]","[27, 26]","[5, 6]","[21, 21]","[3, 14]","[23, 7]","[4, 9]","[14, 3]","[56, 69]","[181, 174]","[118, 112]","[69, 56]","[14, 21]","[29, 25]","[11, 8]","[21, 14]","[0, 8]","[12, 0]","[0, 4]","[8, 0]"
bfd846ad4d597bbb,"['427b5953ac8e3a27', '52cae54377b433b7']","['Demian Maia', 'Nate Quarry']","['W', 'L']","[0, 0]","[0, 0]","[1, 0]","[0, 2]","[4, 0]","[0, 2]","[2, 0]","[8, 22]","[32, 8]","[0, 10]","[22, 8]","[0, 1]","[2, 0]","[0, 1]","[1, 0]","[0, 2]","[4, 0]","[0, 2]","[2, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 0]","[0, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 2]","[2, 0]","[0, 0]","[2, 0]"
e94d7bfb0c92e30d,"['270b89c00ef0c55c', '7649c4c95b824488']","['Gabriel Gonzaga', 'Josh Hendricks']","['W', 'L']","[1, 0]","[0, 0]","[0, 0]","[1, 12]","[17, 5]","[4, 5]","[12, 1]","[6, 12]","[17, 10]","[4, 5]","[12, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 7]","[11, 5]","[4, 4]","[7, 1]","[0, 5]","[6, 0]","[0, 1]","[5, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 3]","[7, 2]","[2, 4]","[3, 0]","[1, 7]","[8, 3]","[2, 1]","[7, 1]","[0, 2]","[2, 0]","[0, 0]","[2, 0]"
c739195deef32b45,"['a149d6bc670cdb60', 'eff47295daf721a6']","['Dustin Hazelett', 'Tamdan McCrory']","['W', 'L']","[0, 0]","[0, 0]","[3, 0]","[15, 10]","[21, 28]","[13, 11]","[10, 15]","[15, 13]","[24, 28]","[13, 11]","[13, 15]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[6, 5]","[14, 18]","[12, 9]","[5, 6]","[4, 3]","[4, 5]","[1, 1]","[3, 4]","[5, 2]","[3, 5]","[0, 1]","[2, 5]","[11, 9]","[19, 21]","[10, 10]","[9, 11]","[4, 0]","[0, 7]","[3, 0]","[0, 4]","[0, 1]","[2, 0]","[0, 1]","[1, 0]"
821c27f0dbb27e86,"['cb139171ed1b69fe', '79899ecf62020f6d']","['Kenny Florian', 'Joe Stevenson']","['W', 'L']","[0, 0]","[0, 0]","[1, 0]","[6, 17]","[37, 18]","[12, 20]","[17, 6]","[9, 24]","[44, 21]","[12, 20]","[24, 9]","[1, 1]","[2, 3]","[2, 1]","[1, 1]","[3, 13]","[32, 13]","[10, 19]","[13, 3]","[2, 3]","[4, 4]","[2, 1]","[3, 2]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[3, 10]","[25, 15]","[12, 15]","[10, 3]","[3, 2]","[3, 3]","[0, 1]","[2, 3]","[0, 5]","[9, 0]","[0, 4]","[5, 0]"
75577b11361cb645,"['513c6f1715e547a8', '0aa92558424ced9e']","['Brock Lesnar', 'Randy Couture']","['W', 'L']","[1, 0]","[0, 0]","[0, 0]","[11, 31]","[42, 19]","[8, 11]","[31, 11]","[17, 68]","[79, 25]","[8, 11]","[68, 17]","[1, 2]","[4, 3]","[2, 2]","[2, 1]","[6, 21]","[32, 13]","[7, 11]","[21, 6]","[1, 6]","[6, 1]","[0, 0]","[6, 1]","[4, 4]","[4, 5]","[1, 0]","[4, 4]","[3, 5]","[15, 8]","[5, 10]","[5, 3]","[8, 12]","[13, 11]","[3, 1]","[12, 8]","[0, 14]","[14, 0]","[0, 0]","[14, 0]"
